km_driven,mileage,engine,max_power,age,make,Individual,Vehical_type,fuel_type,seat
78000,18.9,1197.0,82.0,8.0,HYUNDAI,0,1,4,5
220000,14.0,2179.0,120.0,13.0,TATA,1,1,1,7
6000,23.0,1498.0,98.96,3.0,FORD,0,1,1,5
32000,18.0,1497.0,117.3,7.0,HONDA,0,0,4,5
81000,19.67,1582.0,126.2,8.0,HYUNDAI,0,1,1,5
24000,24.12,1197.0,88.5,11.0,MARUTI,0,0,4,5
64000,25.8,1498.0,98.6,10.0,HONDA,0,1,1,5
22000,21.4,1197.0,83.1,5.0,MARUTI,0,1,4,5
70000,12.8,2354.0,177.6,10.0,HONDA,0,1,4,5
80000,16.78,1496.0,88.73,9.0,TOYOTA,1,1,4,5
48971,20.0,1399.0,68.0,12.0,FORD,0,1,1,5
40000,20.51,998.0,67.04,8.0,MARUTI,1,0,4,5
89200,16.0,2179.0,140.0,6.0,MAHINDRA,1,0,1,7
7623,19.4,1198.0,86.8,7.0,HONDA,0,1,4,5
16000,18.9,1197.0,82.0,6.0,HYUNDAI,0,1,4,5
44406,18.88,999.0,123.24,9.0,FORD,0,1,4,5
25000,13.6,2523.0,63.0,13.0,MAHINDRA,1,1,1,7
15000,19.44,1198.0,67.0,7.0,DATSUN,1,1,4,7
27266,18.6,1197.0,81.83,6.0,HYUNDAI,0,1,4,5
60893,11.57,2179.0,138.1,13.0,TATA,0,1,1,7
50000,17.8,1198.0,86.7,6.0,HONDA,1,1,4,5
120000,17.8,1248.0,75.0,15.0,MARUTI,1,1,1,5
50000,20.85,1197.0,83.14,9.0,MARUTI,0,1,4,5
73000,14.84,2143.0,170.0,10.0,MERCEDES-BENZ,0,0,1,5
86000,12.8,2494.0,102.0,9.0,TOYOTA,0,1,1,7
20000,22.5,999.0,67.0,6.0,DATSUN,0,1,4,5
62000,19.81,1086.0,68.05,11.0,HYUNDAI,0,1,4,5
120000,24.5,1498.0,98.6,9.0,HONDA,1,1,1,7
36352,19.34,1462.0,103.0,5.0,MARUTI,0,1,4,7
12000,15.17,1968.0,181.0,5.0,AUDI,0,0,1,5
25000,15.4,1497.0,117.3,7.0,HONDA,0,1,4,7
48000,26.21,1248.0,88.5,8.0,MARUTI,0,1,1,5
78278,22.9,1248.0,74.0,10.0,MARUTI,0,1,1,5
100000,20.14,1498.0,88.8,8.0,VOLKSWAGEN,1,1,1,5
53380,13.68,2393.0,147.51,7.0,TOYOTA,0,0,1,7
60204,24.7,1047.0,69.0,5.0,TATA,0,1,1,5
68000,22.54,1396.0,88.73,7.0,HYUNDAI,0,1,1,5
75008,18.9,998.0,67.1,13.0,MARUTI,0,1,4,5
29000,23.0,1498.0,98.96,5.0,FORD,0,1,1,5
83000,24.8,1396.0,88.7,7.0,HYUNDAI,1,1,1,5
114000,12.99,2494.0,100.6,8.0,TOYOTA,0,1,1,7
42000,16.95,1197.0,78.9,10.0,HYUNDAI,0,0,4,5
71000,21.1,1248.0,73.9,12.0,MARUTI,0,1,1,5
117000,12.99,2494.0,100.6,8.0,TOYOTA,0,1,1,7
61205,13.7,1798.0,157.75,14.0,SKODA,0,0,4,5
87000,23.0,1396.0,90.0,11.0,HYUNDAI,0,1,1,5
90000,14.0,2498.0,112.0,14.0,MAHINDRA,0,1,1,7
52000,24.4,1120.0,71.01,8.0,HYUNDAI,0,1,1,5
49661,21.66,1498.0,103.52,7.0,SKODA,0,0,1,5
20000,16.95,1197.0,78.9,10.0,HYUNDAI,0,0,4,5
56332,23.95,998.0,67.05,9.0,MARUTI,0,1,4,5
46000,17.6,2179.0,153.86,5.0,TATA,1,1,1,7
37000,18.6,1197.0,85.8,10.0,MARUTI,0,1,4,5
7000,19.0,1199.0,88.7,4.0,HONDA,0,0,4,5
40000,18.9,1197.0,82.0,7.0,HYUNDAI,0,1,4,5
570000,15.6,1196.0,70.0,12.0,FORD,0,1,4,5
61000,15.4,1997.0,120.0,6.0,MAHINDRA,0,1,1,7
95000,21.4,1197.0,83.1,7.0,MARUTI,1,1,4,5
18000,14.62,1999.0,149.92,5.0,HYUNDAI,0,0,4,5
67181,26.21,1248.0,88.5,8.0,MARUTI,0,1,1,5
120000,13.24,1598.0,102.57,9.0,RENAULT,1,1,4,5
84768,17.0,1497.0,118.0,13.0,HONDA,0,1,4,5
28563,19.0,998.0,66.1,13.0,MARUTI,0,1,4,5
36000,31.79,998.0,58.2,8.0,MARUTI,0,1,4,5
39000,16.0,995.0,59.0,15.0,CHEVROLET,0,1,3,5
49490,15.4,2179.0,120.0,7.0,MAHINDRA,0,1,1,7
33072,26.08,1462.0,91.19,6.0,MARUTI,0,1,4,7
92457,20.77,1248.0,88.8,8.0,MARUTI,1,1,1,7
44000,21.66,1498.0,108.62,6.0,VOLKSWAGEN,0,1,1,5
114000,15.1,2179.0,140.0,9.0,MAHINDRA,0,1,1,7
56606,17.21,1197.0,103.6,8.0,VOLKSWAGEN,0,0,4,5
57800,17.1,1591.0,121.3,10.0,HYUNDAI,0,1,4,5
70000,26.0,1498.0,98.6,9.0,HONDA,1,1,1,5
35000,18.9,1197.0,82.0,9.0,HYUNDAI,1,1,4,5
110000,21.02,1248.0,88.76,11.0,TATA,1,1,1,5
25000,20.73,1373.0,91.1,8.0,MARUTI,1,1,4,5
10000,14.62,1999.0,149.92,4.0,HYUNDAI,1,0,4,5
16348,21.4,1197.0,83.1,5.0,MARUTI,0,1,4,5
55853,33.54,998.0,67.04,10.0,MARUTI,0,1,4,5
21000,21.4,1197.0,83.1,6.0,MARUTI,0,0,4,5
44275,13.7,1798.0,157.75,12.0,SKODA,0,0,4,5
58288,26.2,998.0,58.2,10.0,MARUTI,0,1,4,5
79814,18.15,1198.0,82.0,5.0,MAHINDRA,1,1,4,7
27000,14.69,2993.0,258.0,7.0,BMW,0,0,1,5
80000,14.5,1797.0,147.5,10.0,HYUNDAI,1,0,4,5
38000,22.1,1396.0,88.7,4.0,HYUNDAI,1,1,1,5
25000,18.88,1995.0,184.0,9.0,BMW,0,0,1,5
67800,28.4,1248.0,74.0,9.0,MARUTI,0,1,1,5
49000,18.9,998.0,67.1,13.0,MARUTI,0,1,4,5
36070,16.8,1497.0,116.3,7.0,HONDA,0,1,4,5
46253,23.65,1248.0,88.5,8.0,MARUTI,0,1,1,5
55500,15.6,1196.0,70.0,11.0,FORD,0,1,4,5
58388,23.03,1396.0,69.0,10.0,TATA,1,1,1,5
48000,21.66,1498.0,103.52,7.0,SKODA,0,0,1,5
35000,18.6,1197.0,81.83,7.0,HYUNDAI,0,1,4,5
12000,17.5,1373.0,80.46,6.0,MARUTI,0,1,4,7
23000,22.7,799.0,53.64,6.0,DATSUN,0,1,4,5
49000,13.0,1591.0,121.3,6.0,HYUNDAI,0,0,4,5
190000,24.4,1120.0,71.0,7.0,HYUNDAI,1,1,1,5
61000,21.9,1498.0,98.6,7.0,HONDA,0,1,1,7
55274,19.7,796.0,46.3,14.0,MARUTI,0,1,4,5
60000,17.8,1086.0,63.0,15.0,HYUNDAI,0,1,4,5
85250,21.1,1197.0,85.8,12.0,MARUTI,0,1,4,5
64400,13.7,1798.0,157.75,13.0,SKODA,0,0,4,5
100000,27.39,1248.0,74.0,7.0,MARUTI,1,1,1,5
73000,17.8,1248.0,5.0,6.0,MARUTI,0,1,1,5
94000,19.1,1197.0,85.8,9.0,MARUTI,0,1,4,5
80000,19.1,1197.0,85.8,11.0,MARUTI,1,1,4,5
59123,18.0,1198.0,86.7,8.0,HONDA,0,1,4,5
62000,16.09,1598.0,103.2,11.0,VOLKSWAGEN,0,1,4,5
56694,19.1,1197.0,85.8,10.0,MARUTI,0,1,4,5
25000,21.4,1197.0,83.1,5.0,MARUTI,1,1,4,5
78000,17.1,1591.0,121.3,11.0,HYUNDAI,0,1,4,5
13321,17.8,1497.0,117.3,7.0,HONDA,0,1,4,5
77000,19.27,2143.0,167.62,10.0,MERCEDES-BENZ,0,0,1,5
120000,12.35,2179.0,187.74,13.0,LAND,0,0,1,5
70000,21.9,1396.0,88.76,10.0,HYUNDAI,1,1,1,5
90000,18.8,1248.0,90.0,13.0,TATA,1,1,1,5
59769,19.56,1197.0,81.8,8.0,MARUTI,0,0,4,5
17000,21.9,624.0,37.48,7.0,TATA,0,0,4,2
23000,15.96,2523.0,62.1,4.0,MAHINDRA,0,1,1,7
48000,22.54,1396.0,88.73,5.0,HYUNDAI,0,1,1,5
70000,20.2,998.0,67.1,10.0,MARUTI,1,1,4,5
41650,20.0,1399.0,68.0,11.0,FORD,1,1,1,5
10617,24.7,796.0,47.3,6.0,MARUTI,0,1,4,5
56000,25.8,1498.0,98.6,9.0,HONDA,1,1,1,5
9122,24.7,796.0,47.3,6.0,MARUTI,0,1,4,5
90000,22.1,1248.0,74.0,8.0,CHEVROLET,1,1,1,5
100000,22.9,1248.0,74.0,9.0,MARUTI,0,1,1,5
54000,23.0,1396.0,90.0,7.0,HYUNDAI,0,1,1,5
85000,24.3,1248.0,88.5,6.0,MARUTI,0,1,1,5
120000,25.01,1498.0,89.75,8.0,FORD,1,1,1,5
51000,21.74,999.0,67.0,7.0,RENAULT,0,1,4,5
103000,15.1,2179.0,140.0,9.0,MAHINDRA,0,1,1,7
40174,21.4,1197.0,83.1,6.0,MARUTI,0,1,4,5
90000,17.3,993.0,60.0,18.0,MARUTI,1,1,4,5
70000,18.0,1497.0,117.6,6.0,HONDA,1,0,4,5
70000,23.1,998.0,67.04,7.0,MARUTI,1,1,4,5
6231,13.96,1451.0,141.0,4.0,MG,0,0,4,5
56767,20.86,1199.0,73.9,12.0,SKODA,0,1,1,5
56244,22.54,1396.0,88.73,6.0,HYUNDAI,0,1,1,5
35000,24.3,1248.0,88.5,5.0,MARUTI,1,0,1,5
58237,18.49,1493.0,100.0,7.0,MAHINDRA,0,1,1,7
68000,17.6,1582.0,126.2,6.0,HYUNDAI,0,0,1,5
40000,13.68,2393.0,147.8,7.0,TOYOTA,1,1,1,7
58479,17.97,1498.0,99.6,8.0,NISSAN,0,0,4,5
82000,13.7,1798.0,157.75,13.0,SKODA,0,0,4,5
110000,22.07,1199.0,73.9,10.0,VOLKSWAGEN,1,1,1,5
9522,21.63,998.0,67.05,5.0,MARUTI,0,0,4,5
70000,20.5,1598.0,103.5,10.0,SKODA,1,1,1,5
78760,15.5,1586.0,103.3,12.0,MARUTI,1,1,4,5
22000,21.63,998.0,67.05,5.0,MARUTI,0,1,4,5
69000,16.09,1598.0,103.2,12.0,VOLKSWAGEN,0,1,4,5
35000,12.0,1991.0,181.03,6.0,MERCEDES-BENZ,0,0,4,5
112087,19.5,1582.0,126.24,10.0,HYUNDAI,0,0,1,5
78338,16.2,1172.0,68.0,12.0,FIAT,0,1,4,5
38000,18.9,1197.0,82.0,8.0,HYUNDAI,0,1,4,5
54000,25.8,1498.0,98.6,10.0,HONDA,0,1,1,5
30000,22.15,1498.0,108.6,5.0,VOLKSWAGEN,0,0,1,5
72000,21.66,1498.0,103.52,7.0,SKODA,0,0,1,5
35000,24.52,1248.0,88.5,6.0,MARUTI,0,1,1,7
49000,17.5,1373.0,80.46,5.0,MARUTI,0,1,4,7
17000,24.7,796.0,47.3,5.0,MARUTI,0,1,4,5
32000,24.3,1248.0,88.5,6.0,MARUTI,0,1,1,5
43251,25.8,1498.0,98.6,8.0,HONDA,0,1,1,5
45000,19.3,1248.0,73.9,8.0,MARUTI,0,1,1,5
25000,18.6,1197.0,81.83,8.0,HYUNDAI,0,1,4,5
115721,22.32,1582.0,126.32,11.0,HYUNDAI,0,1,1,5
64800,16.8,1497.0,116.4,10.0,HONDA,0,1,4,5
120000,19.0,1197.0,85.8,8.0,MARUTI,1,1,4,5
50000,20.51,998.0,67.0,7.0,MARUTI,1,0,4,5
20000,18.5,1197.0,82.85,10.0,HYUNDAI,1,1,4,5
52000,17.21,1197.0,103.6,8.0,VOLKSWAGEN,0,0,4,5
48100,19.0,998.0,66.1,12.0,MARUTI,0,1,4,5
76000,16.02,1373.0,93.7,10.0,MARUTI,0,1,4,7
91000,13.5,2179.0,115.0,13.0,MAHINDRA,0,1,1,5
100000,17.8,1399.0,68.0,15.0,FORD,1,1,1,5
150000,23.4,1248.0,74.0,7.0,MARUTI,0,1,1,5
106000,12.99,2494.0,100.6,8.0,TOYOTA,0,1,1,7
40000,27.39,1248.0,74.0,5.0,MARUTI,1,1,1,5
42020,20.36,1197.0,78.9,10.0,HYUNDAI,0,1,4,5
35500,15.26,2143.0,203.2,8.0,MERCEDES-BENZ,0,0,1,5
72000,25.8,1498.0,98.6,8.0,HONDA,0,1,1,5
90000,21.43,1364.0,138.0,11.0,TOYOTA,0,1,1,5
88000,14.66,2199.0,194.3,12.0,HYUNDAI,1,1,1,7
37000,19.34,1462.0,103.0,5.0,MARUTI,0,1,4,7
44560,23.65,1248.0,88.5,7.0,MARUTI,0,1,1,5
135000,12.8,2494.0,102.0,10.0,TOYOTA,0,1,1,7
41000,18.19,1197.0,103.5,6.0,VOLKSWAGEN,0,0,4,5
85000,24.0,1120.0,70.0,8.0,HYUNDAI,0,1,1,5
79000,23.59,1364.0,67.04,10.0,TOYOTA,0,1,1,5
60000,22.77,1498.0,98.59,8.0,FORD,1,1,1,5
98500,25.8,1498.0,98.6,8.0,HONDA,0,1,1,5
56000,17.68,1968.0,174.33,10.0,AUDI,0,0,1,5
56000,20.45,1461.0,83.8,8.0,NISSAN,0,1,1,5
10000,27.28,1047.0,69.0,5.0,TATA,1,1,1,5
23000,20.51,998.0,67.0,5.0,MARUTI,0,0,4,5
50000,16.0,1198.0,90.0,14.0,HONDA,0,1,4,5
38000,22.7,1498.0,89.84,9.0,FORD,0,1,1,5
62500,13.7,1798.0,157.75,12.0,SKODA,0,0,4,5
27000,17.19,1197.0,81.86,6.0,HYUNDAI,0,1,4,5
77000,20.36,1197.0,78.9,13.0,HYUNDAI,0,1,4,5
52034,15.8,1499.0,110.0,9.0,FORD,0,1,4,5
25600,25.17,799.0,53.3,7.0,RENAULT,1,1,4,5
50000,18.6,1199.0,79.4,11.0,CHEVROLET,0,1,4,5
63000,17.3,1998.0,163.7,10.0,CHEVROLET,0,1,1,5
76000,20.54,1598.0,103.6,12.0,VOLKSWAGEN,0,1,1,5
92000,16.0,2179.0,140.0,7.0,MAHINDRA,0,0,1,7
78265,20.54,1598.0,103.6,12.0,VOLKSWAGEN,0,1,1,5
31000,30.48,1086.0,58.0,4.0,HYUNDAI,0,1,4,5
80500,22.9,1248.0,74.0,12.0,MARUTI,0,1,1,5
111000,21.1,814.0,55.2,10.0,HYUNDAI,1,1,4,5
95904,14.28,1798.0,138.03,7.0,TOYOTA,0,0,4,5
45000,26.59,1248.0,74.0,7.0,MARUTI,0,0,1,5
100000,17.8,1248.0,75.0,15.0,MARUTI,1,1,1,5
34000,16.1,1197.0,85.0,8.0,MARUTI,0,1,4,5
70000,22.9,1248.0,74.0,11.0,MARUTI,1,1,1,5
44000,19.33,1999.0,177.0,10.0,JAGUAR,0,0,1,5
67833,19.7,796.0,46.3,14.0,MARUTI,0,1,4,5
60000,25.5,1498.0,98.6,6.0,HONDA,1,1,1,5
90000,15.63,1499.0,110.4,8.0,FORD,1,0,4,5
72000,24.52,1248.0,88.5,7.0,MARUTI,0,1,1,7
66475,17.8,1497.0,117.3,9.0,HONDA,0,1,4,5
82000,26.59,1248.0,74.0,11.0,MARUTI,0,1,1,5
50000,22.15,1498.0,108.6,7.0,VOLKSWAGEN,1,0,1,5
14000,22.0,1582.0,126.2,4.0,HYUNDAI,0,1,1,5
63000,15.37,1196.0,72.42,9.0,MARUTI,0,1,4,7
30726,21.1,998.0,100.0,6.0,MARUTI,0,1,4,5
180000,26.59,1248.0,74.0,8.0,MARUTI,1,1,1,5
59000,17.2,1968.0,138.03,13.0,SKODA,0,0,1,5
70462,21.21,1498.0,103.2,9.0,VOLKSWAGEN,0,0,1,5
10000,23.01,999.0,67.0,5.0,RENAULT,1,1,4,5
48303,18.9,1197.0,82.0,7.0,HYUNDAI,0,1,4,5
46000,21.76,1995.0,188.0,7.0,BMW,0,0,1,5
41000,20.73,1373.0,91.1,8.0,MARUTI,0,1,4,5
90000,20.54,1598.0,103.6,10.0,VOLKSWAGEN,1,1,1,5
34000,19.1,1197.0,85.8,11.0,MARUTI,1,1,4,5
17000,21.21,1197.0,81.8,5.0,MARUTI,0,1,4,5
40000,22.74,796.0,47.3,9.0,MARUTI,1,1,4,5
70000,25.4,1186.0,73.97,6.0,HYUNDAI,1,1,1,5
32000,13.0,2143.0,204.0,8.0,MERCEDES-BENZ,0,0,1,5
51962,18.6,1197.0,81.83,6.0,HYUNDAI,0,1,4,5
99000,21.43,1364.0,87.2,12.0,TOYOTA,0,1,1,5
84000,23.5,1498.0,90.0,12.0,FORD,0,1,1,5
18400,21.63,998.0,67.04,6.0,MARUTI,0,0,4,5
77000,26.6,998.0,58.16,10.0,MARUTI,0,1,4,5
80000,14.8,2143.0,120.7,8.0,MERCEDES-BENZ,0,0,1,5
95006,15.4,2523.0,75.0,8.0,MAHINDRA,0,1,1,7
72525,13.4,1798.0,157.8,12.0,SKODA,1,1,4,5
12500,13.68,2393.0,147.8,4.0,TOYOTA,0,1,1,7
43500,20.0,1399.0,68.0,11.0,FORD,0,1,1,5
28015,17.0,1497.0,121.31,5.0,FORD,1,1,4,5
125000,12.8,2494.0,102.0,14.0,TOYOTA,0,1,1,7
70000,13.7,1399.0,98.82,10.0,CHEVROLET,0,1,4,7
34000,20.89,1197.0,81.8,6.0,MARUTI,1,1,4,5
78000,17.0,1497.0,118.0,12.0,HONDA,0,1,4,5
45710,16.47,1198.0,73.9,11.0,VOLKSWAGEN,0,1,4,5
50000,28.4,1248.0,74.0,5.0,MARUTI,1,1,1,5
40000,21.1,814.0,55.2,11.0,HYUNDAI,1,1,4,5
15000,15.4,2523.0,75.0,3.0,MAHINDRA,1,1,1,7
55275,24.3,1248.0,88.5,7.0,MARUTI,0,1,1,5
77000,12.99,2494.0,100.57,9.0,TOYOTA,1,1,1,7
40000,16.5,1493.0,70.0,3.0,MAHINDRA,1,1,1,7
67000,18.9,1197.0,82.0,6.0,HYUNDAI,0,1,4,5
63000,20.36,1197.0,78.9,12.0,HYUNDAI,0,1,4,5
12000,23.9,624.0,37.48,7.0,TATA,0,1,4,2
69000,20.0,1399.0,68.0,11.0,FORD,0,1,1,5
23000,22.0,1197.0,81.8,5.0,MARUTI,1,1,4,5
44827,20.89,1197.0,81.8,6.0,MARUTI,0,1,4,5
64659,17.3,1061.0,64.0,17.0,MARUTI,0,1,4,5
29000,19.7,796.0,46.3,13.0,MARUTI,0,1,4,5
204983,11.0,2982.0,170.3,13.0,TOYOTA,0,0,1,7
74500,16.6,1388.0,68.0,16.0,FORD,0,1,4,5
49000,22.74,796.0,47.3,7.0,MARUTI,0,1,4,5
35500,25.17,799.0,53.3,6.0,RENAULT,0,1,4,5
74898,18.88,1995.0,184.0,8.0,BMW,0,0,1,5
35000,25.17,799.0,53.3,7.0,RENAULT,1,1,4,5
37000,19.1,1197.0,85.8,10.0,MARUTI,0,1,4,5
36000,17.11,1968.0,174.33,6.0,AUDI,0,0,1,5
40103,18.9,1197.0,82.0,8.0,HYUNDAI,0,1,4,5
47000,13.7,1399.0,98.82,8.0,CHEVROLET,1,1,4,7
25000,18.19,1197.0,103.5,6.0,VOLKSWAGEN,1,0,4,5
175645,12.8,2494.0,102.0,9.0,TOYOTA,0,1,1,7
70000,14.6,1476.3274007038713,5.0,13.0,FIAT,1,1,4,5
56000,15.4,2523.0,75.0,7.0,MAHINDRA,1,1,1,7
113200,12.99,2494.0,100.6,12.0,TOYOTA,0,1,1,7
31847,18.5,1197.0,80.0,9.0,HYUNDAI,0,1,4,5
31000,20.65,1462.0,103.25,5.0,MARUTI,0,1,4,5
66539,18.6,1197.0,85.8,11.0,MARUTI,0,1,4,5
49000,17.21,1197.0,103.5,7.0,VOLKSWAGEN,0,0,4,5
19838,18.15,1198.0,82.0,6.0,MAHINDRA,0,1,4,7
5000,20.7,1197.0,81.86,3.0,HYUNDAI,0,1,4,5
74500,21.1,1248.0,73.9,12.0,MARUTI,0,1,1,5
47100,11.3,1794.0,125.0,16.0,TOYOTA,0,0,4,5
119462,24.7,1498.0,98.63,10.0,HONDA,0,1,1,5
60337,21.64,1461.0,84.8,9.0,RENAULT,0,1,1,5
32000,33.54,998.0,67.04,5.0,MARUTI,0,1,4,5
78000,18.88,999.0,123.37,8.0,FORD,0,1,4,5
150000,25.0,1405.0,69.0,7.0,TATA,1,1,1,5
70000,20.51,998.0,67.0,7.0,MARUTI,1,0,4,5
80000,25.83,1498.0,99.0,7.0,FORD,1,1,1,5
50000,10.13,3498.0,364.9,16.0,MERCEDES-BENZ,0,0,4,5
70000,15.42,1405.0,70.0,11.0,TATA,1,1,1,7
20000,18.0,1497.0,117.6,4.0,HONDA,0,0,4,5
50000,18.5,1985.0,163.0,11.0,VOLVO,0,0,1,5
170000,21.43,1364.0,87.2,10.0,TOYOTA,0,1,1,5
100000,28.09,1248.0,88.5,6.0,MARUTI,1,1,1,5
30000,24.0,1396.0,88.76,4.0,HYUNDAI,1,1,1,5
25603,22.74,796.0,47.3,7.0,MARUTI,0,1,4,5
56000,18.19,1968.0,174.5,7.0,SKODA,0,0,1,5
52891,18.6,1197.0,81.83,10.0,HYUNDAI,0,1,4,5
147000,21.64,1461.0,84.8,10.0,RENAULT,1,1,1,5
59586,19.81,1086.0,68.05,9.0,HYUNDAI,0,1,4,5
59000,14.94,2143.0,204.0,12.0,MERCEDES-BENZ,0,0,1,5
135000,12.99,2494.0,100.6,10.0,TOYOTA,0,1,1,7
61462,21.38,1396.0,88.7,6.0,HYUNDAI,0,1,1,5
183000,17.2,1396.0,53.5,16.0,TATA,1,1,1,5
52000,28.4,1248.0,74.02,10.0,MARUTI,0,1,1,5
50000,15.0,1598.0,103.52,7.0,SKODA,0,1,4,5
66000,16.0,1198.0,90.0,12.0,HONDA,0,1,4,5
90000,23.0,1396.0,90.0,13.0,HYUNDAI,1,1,1,5
59000,15.1,1196.0,73.0,8.0,MARUTI,0,1,4,7
40000,16.95,1197.0,78.9,11.0,HYUNDAI,0,0,4,5
40000,13.0,2143.0,204.0,9.0,MERCEDES-BENZ,1,0,1,5
35000,18.6,1199.0,76.8,7.0,CHEVROLET,1,1,4,5
90000,21.12,1248.0,88.8,12.0,TATA,1,1,1,5
95000,16.0,2179.0,140.0,7.0,MAHINDRA,1,0,1,7
85216,12.8,2494.0,102.0,15.0,TOYOTA,0,1,1,7
100000,11.57,2179.0,138.1,11.0,TATA,1,1,1,7
100000,23.9,1582.0,126.2,7.0,HYUNDAI,1,1,1,5
97000,10.5,2179.0,120.0,13.0,MAHINDRA,0,1,1,7
90000,22.54,1396.0,88.73,7.0,HYUNDAI,1,1,1,5
7000,18.9,1197.0,82.0,6.0,HYUNDAI,1,1,4,5
80000,24.3,1248.0,88.5,6.0,MARUTI,1,1,1,5
56562,25.2,1248.0,74.0,8.0,MARUTI,0,1,1,5
25000,22.0,1197.0,81.8,5.0,MARUTI,1,1,4,5
46000,16.47,1198.0,74.0,8.0,VOLKSWAGEN,0,1,4,5
36681,20.73,1373.0,91.1,8.0,MARUTI,0,1,4,5
80000,13.0,1591.0,121.3,7.0,HYUNDAI,0,1,4,5
100000,13.6,2523.0,63.0,14.0,MAHINDRA,1,1,1,7
199253,12.99,2494.0,100.6,8.0,TOYOTA,0,1,1,7
27690,12.81,1999.0,148.31,7.0,LAND,0,0,1,7
120000,14.0,2179.0,138.1,10.0,TATA,1,1,1,7
22756,21.79,998.0,67.05,7.0,MARUTI,0,1,4,5
100000,17.05,1476.3274007038713,5.0,11.0,BMW,0,0,1,5
63000,13.93,2179.0,138.03,10.0,TATA,0,1,1,7
80000,19.7,796.0,46.3,17.0,MARUTI,1,1,4,5
86000,15.96,2523.0,62.1,9.0,MAHINDRA,1,1,1,7
27000,15.0,1598.0,103.6,8.0,SKODA,0,1,4,5
55373,22.54,1396.0,88.73,5.0,HYUNDAI,0,1,1,5
51000,14.4,1396.0,65.0,15.0,TATA,1,1,4,5
28000,25.1,1248.0,88.5,5.0,MARUTI,0,1,1,5
22000,22.1,1396.0,88.7,5.0,HYUNDAI,0,1,1,5
110000,15.26,2143.0,203.2,10.0,MERCEDES-BENZ,0,0,1,5
80000,20.77,1248.0,88.8,10.0,MARUTI,0,1,1,7
120000,19.3,1248.0,73.9,11.0,MARUTI,1,1,1,5
68420,15.1,2179.0,140.0,11.0,MAHINDRA,0,1,1,7
63000,23.4,1248.0,74.0,9.0,MARUTI,0,1,1,5
35000,26.32,1498.0,93.87,5.0,MARUTI,0,1,1,5
72815,20.14,1498.0,88.73,7.0,VOLKSWAGEN,0,1,1,5
15200,16.1,1950.0,191.7,5.0,MERCEDES-BENZ,0,0,1,5
64850,21.94,1196.0,61.7,7.0,MARUTI,1,1,4,5
51000,15.1,2179.0,140.0,8.0,MAHINDRA,0,1,1,7
67000,17.05,1476.3274007038713,5.0,11.0,BMW,0,0,1,5
48000,18.6,1197.0,81.83,6.0,HYUNDAI,0,1,4,5
40000,18.2,998.0,67.1,14.0,MARUTI,1,1,4,5
58222,22.32,1582.0,126.32,12.0,HYUNDAI,0,1,1,5
75000,13.0,2982.0,168.5,11.0,TOYOTA,0,1,1,7
30008,19.7,796.0,46.3,15.0,MARUTI,0,1,4,5
10398,27.39,1248.0,74.0,5.0,MARUTI,0,1,1,5
35000,18.2,998.0,67.1,15.0,MARUTI,1,1,4,5
90000,20.85,1197.0,83.14,7.0,MARUTI,1,1,4,5
64253,14.0,2523.0,75.0,10.0,MAHINDRA,0,1,1,7
80000,16.95,1498.0,97.7,12.0,NISSAN,1,1,4,5
30000,18.9,1197.0,81.86,6.0,HYUNDAI,1,1,4,5
64308,18.0,1582.0,126.2,10.0,HYUNDAI,0,0,1,5
53503,19.7,796.0,46.3,13.0,MARUTI,0,1,4,5
24835,17.43,1396.0,105.5,9.0,HYUNDAI,0,1,4,5
42002,17.8,1248.0,5.0,12.0,MARUTI,0,1,1,5
14000,20.4,1197.0,81.8,6.0,MARUTI,0,1,4,5
48000,19.0,998.0,66.1,12.0,MARUTI,0,1,4,5
46000,10.93,3498.0,272.0,12.0,MERCEDES-BENZ,0,0,4,5
48623,17.8,1498.0,119.35,8.0,HONDA,0,1,4,5
96000,28.4,1248.0,74.0,9.0,MARUTI,0,1,1,5
23000,18.6,1197.0,81.83,5.0,HYUNDAI,0,1,4,5
88500,22.32,1582.0,126.32,11.0,HYUNDAI,0,1,1,5
11500,23.84,1199.0,83.83,6.0,TATA,0,0,4,5
29500,15.63,1499.0,110.4,8.0,FORD,0,0,4,5
51952,20.14,1498.0,88.0,6.0,VOLKSWAGEN,0,1,1,5
60700,25.1,1248.0,88.5,5.0,MARUTI,0,1,1,5
90000,13.6,2523.0,63.0,13.0,MAHINDRA,1,1,1,7
5000,23.84,1199.0,84.0,5.0,TATA,0,1,4,5
9000,19.7,796.0,46.3,12.0,MARUTI,0,1,4,5
39317,15.73,1968.0,174.33,10.0,AUDI,0,0,1,5
34000,17.0,1497.0,118.0,13.0,HONDA,0,1,4,5
66000,11.72,2199.0,194.3,10.0,HYUNDAI,0,0,1,7
80000,17.2,1969.0,235.0,8.0,VOLVO,1,0,1,7
10000,9.0,1984.0,181.0,5.0,VOLVO,0,0,1,5
41000,18.5,1197.0,80.0,9.0,HYUNDAI,0,1,4,5
7489,19.6,1461.0,108.45,6.0,RENAULT,1,1,1,5
41000,19.12,1373.0,91.1,5.0,MARUTI,0,0,4,5
53085,24.3,1248.0,88.5,7.0,MARUTI,0,1,1,5
44000,17.0,1197.0,80.0,9.0,HYUNDAI,0,1,4,5
84000,15.04,1598.0,103.6,12.0,VOLKSWAGEN,0,1,4,5
